measures_1,measures_2,measures_3,measures_4,measures_5,measures_6,measures_7,components_1,components_2,components_3,components_4,components_5,components_6,components_7,components_8,components_9,components_10,components_11,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,fitness,solution_difference_1,solution_difference_2,solution_difference_3,solution_difference_4,solution_difference_5,solution_difference_6,solution_difference_7
355.7777927187725,350.03396158527227,333.1092061009276,321.4006854585975,112.94250403557291,121.60282237509992,130.66207229610882,-2.5954127327960297,4.1503990988668,4.250964104787325,-3.929925973104534,4.328488939429377,-1.1738667001912257,-2.5993113736467794,-0.08484468571483311,-1.036276696120254,0.4514775183563954,364.0537639439638,-0.3332741056873898,-1.9268895518958078,2.422495433876229,-2.7155464580916338,0.7582713308981175,0.2454625181249792,-0.033540328318609536,0.8591678200290263,-2.0601823423095458,1.6349634158915043,-0.24539029942928892,-8.067422804798794e-05,3.1346899452172465,0.015929380516126912,4.978531773931422,2.3298364349577128,1.0363915794113723,0.9144195260085723,1.0964446893765398
344.17199322199076,342.72332046501447,347.33511789869624,343.7602024870118,126.69742239723219,136.50727622112794,136.14861308826852,1.604004594994185,1.7401245473116373,-0.736212441543291,-2.5160835819884366,1.6007603403913513,0.3392054362274261,3.8602102660134845,-2.817526820627846,-0.9566128172683015,0.9250896315848792,408.0489264542871,0.38714570104445567,-1.4887885221765575,1.3825853365946248,-2.6943904098093774,-0.9785321330804075,-1.255278784759362,0.8750997162062397,-2.7778560293560304,-2.8995491361003074,2.9603503447481927,-0.5293967943802347,-0.00011557478660166967,1.8983316951143365,1.9061170934309644,6.05438693435309,0.7505889587691854,0.8863271972792717,2.165628545963017,1.6019293732288418
426.028554386636,409.3349093870382,386.3216001288932,367.82660442403323,144.96760138122275,142.1278425787037,146.39692736092883,-0.15421731873767883,11.053071478479858,3.6313786704122113,5.08725045816893,1.3500423163496602,1.912358054024691,-1.3770528840338194,0.6109097870616991,-0.43009794026512266,1.412744889219253,423.0524970212011,0.4096057151009589,0.3882348343113611,1.149099408947447,-2.3551853383754207,0.2141894706476366,1.4198479779480504,-1.2966785867413282,1.279878154112751,-0.21731882507845413,2.7854165909385404,0.16145249753579005,-0.00011750161345071712,7.07012496731295,1.7301711962034005,0.11285654535265621,1.2277882348097364,1.6817717485469643,0.29319443738572204,2.850686958188362
295.9542990482371,289.5160115856048,282.12978167537767,277.3445119192482,108.4725986471087,112.40125340367135,119.59707459526629,-1.1580390640017317,6.8632208894424265,-5.082447245969556,-0.9258085311897225,4.980934520135227,-0.8187631976682871,-0.6501549158794028,-0.6377974808369004,-1.0776236459142232,-0.0745804798364702,348.193045867397,-1.032946088532699,-0.1953210616145773,-2.7507949491692645,-0.6883758794761512,0.7945523237008731,0.6817106819719552,-1.5855469485044527,-1.3709371940717954,1.1529944062919704,-0.8927757262419389,0.44882208222729725,-7.798430050662881e-05,1.543192316469515,1.5998122885393968,3.1667927215703457,1.3580921567390192,0.556105478307046,1.8224499747711036,0.8374089891304948
331.6559959496951,323.16164160477047,311.9881449806939,295.1606890119165,108.6852746138212,119.3264244463765,124.92960792828427,-7.422370561715791,9.574815449486524,-4.215225659895046,1.537745210354304,3.55440805765101,1.4360859963262245,0.005110098507149044,1.085507087389069,-0.37002904294334843,-0.39636002541813325,379.98586107657167,-0.6177942157586562,0.308807808953695,1.5969797218128807,-0.6409887298916668,1.9451182408268108,-2.841590989492518,0.2350309961500341,-0.27501183931265594,-0.809160561278051,-0.536600493563677,-1.838345598662879,-3.227798177461513e-05,0.2486203394342965,1.9214930406464532,1.4660000760263188,0.1560709405863463,1.1707145326197548,0.6643906992192115,0.5676049089492778
326.85377525281143,312.29103154078126,298.357362892314,280.4734147020796,139.18773383022736,120.03580265298925,126.69719742981894,9.25183536909067,1.166127642158365,4.515645461088757,2.8376719686210725,2.618526190699834,-1.676607819042176,1.0086633556509355,0.24467358227138047,-0.5348455063316513,-1.0878051691231847,373.08037790144976,-0.16922491589797684,-2.2976779844835176,-0.5947881199992411,-1.0486888589593897,0.743520799355903,1.3067473016355562,-1.3976748308013514,0.08810015151813566,1.3417393747384843,1.299227880693957,1.6154587570255687,-0.0003991509827627601,10.264155596269802,3.039918318706043,2.401310331020454,1.401759999351782,3.0315013557891177,2.976029151166955,2.9287404079833266
301.6832898537498,290.8946965664497,280.79910430745866,269.94698485906383,148.65553602983292,128.1279615358895,137.45278625353717,14.035076425328601,-4.597960262921838,-3.1404727698437136,-1.1302229473766794,0.8439398467664987,-2.394280211969724,1.7872362432456015,-0.9499936410833738,0.41975496053853545,-0.22265602961101047,414.9313315382939,0.46075842189307803,2.2451509512996877,-2.8542794591861274,2.549022673454651,0.10948048936403909,-2.0094955952891675,0.764663017094998,0.23331693702534562,-2.598167047009177,-2.6227079837537897,-0.8417365249471098,-0.00018704178806650302,2.6233832954980016,4.2147340428369375,2.419449752295293,0.9982717686395972,4.378018120697249,0.23221771902696275,1.1098842258087984
334.1933754683481,319.8571493131046,300.5043760493525,275.40093758295205,128.54943162823614,118.97594075902882,126.85473179248578,0.49965300248969174,4.715179916293876,-3.0499832940682454,2.5697523035311476,-2.3399048430947387,1.0583474496959056,-0.8967595230775435,0.7697545499681466,1.1021067622909666,-1.5772523871974342,405.81829449050747,0.5821474037531331,1.7919181882270765,0.6458220639832399,2.0144132668351666,-2.9436568365047773,-2.013378746790583,-0.4026051426221473,0.926716536710325,-0.32550481831251066,0.3080620745641065,-2.285826042675784,-8.980934131510143e-05,2.953500111192966,2.4892330937958036,4.741863714127646,0.7926881584004946,0.12291780878518921,0.9542398067190163,1.6416346053719906
366.50921265620684,358.77324178181453,341.434917297026,323.39882076924215,139.09392600747788,132.01692027966598,138.63882365661465,12.006620892733709,8.03531583922983,3.531530762916102,-1.5494110073728173,0.45427585244353275,-2.313410959327125,-0.7859332492289709,-0.411754368000671,0.25690260090325695,-1.1551866982372612,359.43222812031115,-0.4776895221778861,-0.38339680418839794,2.0582955165808645,0.8284370562013503,1.5986202652874981,-0.4205118775243091,0.823011946747239,0.7967832589092798,-1.4635999443471137,-2.0497880548825504,0.948982751961791,-8.690642615111652e-05,4.091628003536698,2.8262836043782045,3.669939259503394,1.5106734152471404,0.21957802092669,2.165466899052234,0.4951700063323017
354.7574098578612,341.4036272705741,323.4084219657226,305.0535371630246,137.90852198667423,129.50601951988148,134.92641009678493,7.914233578055173,10.252029267134533,0.48945566271723717,3.493701239239997,2.355728941392838,-2.787332651597312,-0.8458231591722944,-0.2750534728140232,0.999284483031813,-0.3553878293451041,365.03246471061857,0.6321688245248112,0.6937632616516454,2.652418917889774,-0.10859573862221206,-0.028740055497466166,-2.316331708971971,0.5385593968657059,1.5565312252799268,-2.6249891480887464,-0.5218336773473649,-1.7433698824303936,-9.646758367591375e-05,2.938065249920612,4.904013857955874,3.0964397176510374,1.0854069418023187,2.0521151676219063,0.06458057795200034,1.1634307126397516
