# Mid patella tendon
-0.050909, -0.144546, 0.013848
# Distal tibia
-0.015599, -0.077346, -0.245449
# Knee widest
-0.174446, 0.060381, 0.092351
# Knee above? This one feels off
-0.164244, 0.065262, 0.1432
# Over fib head
-0.151405, 0.058378, -0.037852
# Fib head
-0.145832, 0.048011, -0.084172  
# Circ 3
-0.140129, 0.057776, -0.145258
# Circ 4
-0.124604, 0.07841, -0.206344
